Ticker,Price,Change,Change %,Volume,Market Cap,52W Change,Beta
PFL,8.52,0.004999999999999005,0.058719906048138634,70399.0,347300768.0,0.03398066679891568,0.824
PFLT,11.04,0.009999999999999787,0.09066183136899172,281278.0,918858112.0,-0.006300602789141229,1.675
PFMT,3.035,-0.054999999999999716,-1.7799352750808972,56035.0,237614400.0,0.02881357178746932,0.138
PFN,7.555,0.01499999999999968,0.19893899204243606,89955.0,663532992.0,0.059607252044347324,0.786
PFO,9.21,-0.019999999999999574,-0.21668472372697264,2381.0,120441936.0,0.17026685795087498,0.882
PFS,20.8302,-0.12979999999999947,-0.6192748091603028,71561.0,2718091264.0,0.28979570819384,1.023
PFSI,105.765,0.125,0.11832639151836426,26640.0,5421281280.0,0.3184367711322432,1.791
PFTA,10.84,0.0,0.0,235.0,87807688.0,0.03533905216070077,0.021
PFTAU,10.8,-0.049999999999998934,-0.4608294930875478,3.0,,0.03530542513310491,0.021
PFTAW,0.015,-0.006100000000000001,-28.909952606635077,442.0,,,0.021
PFX,48.0,0.0,0.0,332.0,96949440.0,0.27068161644192523,1.02
PG,175.435,0.32499999999998863,0.1855976243504018,1618077.0,413156442112.0,0.1953529520445021,0.414
PGC,36.83,0.21999999999999886,0.6009287080032747,29693.0,647666624.0,0.43364170376333094,0.961
PGEN,0.7912,-0.013699999999999934,-1.7020747918996069,693590.0,231717936.0,-0.35147543966241496,1.682
PGHL,1.365,-0.21500000000000008,-13.607594936708864,1891249.0,32760000.0,,
PGNY,14.82,-0.0600000000000005,-0.4032258064516162,299297.0,1261971840.0,-0.5807637812014732,1.44
PGP,8.24,0.08000000000000007,0.980392156862746,15333.0,94430400.0,0.1460361203812867,1.165
PGR,263.08,2.7299999999999613,1.048588438640277,628576.0,154115407872.0,0.6087567329302268,0.366
PGRE,4.74,-0.019999999999999574,-0.4201680672268818,354357.0,1126020096.0,-0.06876235186196941,1.269
PGRU,6.66,0.009999999999999787,0.15037593984962083,26892.0,1094690816.0,1.0060240907616462,0.6
PHIO,0.0,,,,,-0.7202380997433594,
PHK,5.05,-0.009999999999999787,-0.19762845849801955,162460.0,798879744.0,0.03909466090550589,0.847
PHM,128.13,-1.170000000000016,-0.9048723897911954,434112.0,26277156864.0,0.40926097077921697,1.641
PHR,20.98,-0.17999999999999972,-0.8506616257088833,61342.0,1212083840.0,0.422372850321107,0.947
PHT,7.95,0.0,0.0,10293.0,233265712.0,0.09958503295881281,
PHUN,4.485,-0.09499999999999975,-2.0742358078602563,757854.0,89198576.0,-0.34525544584588164,2.416
PHVS,19.19,-0.8099999999999987,-4.049999999999994,97749.0,1040733248.0,-0.08400955440513759,-3.145
PHX,3.84,-0.010000000000000231,-0.2597402597402657,52059.0,143926272.0,0.213215386366432,0.546
PHYT,11.55,0.0,0.0,8.0,130769104.0,0.0437556545626534,-0.009
PI,186.05,-3.509999999999991,-1.8516564676091956,143134.0,5263094272.0,1.2418364603065088,1.817
PII,64.205,-1.335000000000008,-2.036924015868184,358075.0,3580732160.0,-0.2553351783572256,1.522
PIII,0.22,-0.01200000000000001,-5.172413793103452,162538.0,122185800.0,-0.8103448231566107,1.14
PIIIW,0.012,0.0,0.0,67877.0,,,1.14
PIK,2.58,0.20999999999999996,8.860759493670885,37375.0,5035231.0,0.23444977495680802,3.085
PIM,3.3087,-0.0013000000000000789,-0.03927492447130147,5504.0,159427392.0,0.16191438951933126,0.374
PINC,21.96,-0.17999999999999972,-0.8130081300812995,129835.0,2110544768.0,0.05933427734671514,0.393
PINE,17.74,-0.07000000000000028,-0.3930376193149932,13576.0,274913216.0,0.038641677421559446,0.822
PINS,31.96,-0.3399999999999963,-1.052631578947357,3681134.0,21599397888.0,-0.0630314127061737,1.017
PIPR,332.405,-1.7250000000000227,-0.5162661239637335,14822.0,5270480896.0,1.0746785435446904,1.389
PIRS,16.36,-0.10000000000000142,-0.6075334143377972,3350.0,21599128.0,,0.662
PITA,1.2102,-0.03980000000000006,-3.184000000000005,88111.0,57544404.0,-0.8850712267032438,
PITAW,0.0659,0.000899999999999998,1.3846153846153815,750.0,,,
PIXY,6.53,-1.0899999999999999,-14.304461942257216,247238.0,3265294.0,-0.9583413064765017,1.243
PJT,161.88,0.789999999999992,0.4904090880873996,23730.0,6369638400.0,0.7083157580567363,0.602
PK,15.995,0.17499999999999893,1.10619469026548,1986053.0,3301447936.0,0.25981740129718134,2.02
PKBK,23.07,-0.23000000000000043,-0.9871244635193152,1042.0,274177728.0,0.24972918954417464,0.696
PKE,15.13,-0.2599999999999998,-1.6894087069525652,6972.0,302022048.0,-0.0052596925381599826,0.4
PKG,243.94,-0.05000000000001137,-0.020492643141116998,123787.0,21907007488.0,0.516275620050268,0.777
PKOH,32.04,-0.00999999999999801,-0.03120124804991579,9429.0,449902496.0,0.37510738045712516,1.162
PKST,13.02,-0.16000000000000014,-1.213960546282247,54815.0,473697568.0,-0.2517240952179151,
PKX,46.87,-1.230000000000004,-2.5571725571725654,168396.0,14225653760.0,-0.47153007507413475,1.383
PL,4.03,-0.13999999999999968,-3.3573141486810476,5655861.0,1182708352.0,0.5742188671429203,0.97
PLAB,24.535,-0.4750000000000014,-1.8992403038784542,86193.0,1554385536.0,0.18756050477344927,1.403
PLAG,2.31,0.10899999999999999,4.952294411631076,31794.0,16823060.0,-0.3583333322295436,-0.555
PLAY,38.3219,0.8918999999999997,2.3828479829014153,939168.0,1506100480.0,-0.08583251221485774,2.138
PLBC,49.84,0.8400000000000034,1.7142857142857213,3388.0,293922944.0,0.3624609910011561,0.669
PLBY,1.45,-0.030000000000000027,-2.027027027027029,491667.0,129900728.0,1.2585669836884745,
PLCE,11.7799,0.12490000000000023,1.0716430716430736,178190.0,149820304.0,-0.45463428754039537,2.251
PLTK,0.0,,,,,0.07630121661372372,
PLTR,72.57,2.719999999999999,3.8940586972083024,41499670.0,165315919872.0,2.969098449419301,2.697
PLUG,2.44,0.31000000000000005,14.55399061032864,87064531.0,2223320832.0,-0.42455187426253305,1.81
PLUR,4.97,-0.04999999999999982,-0.9960159362549766,3860.0,27626540.0,0.1295453823795019,1.626
PLUS,80.27,-0.9100000000000108,-1.1209657551121097,33017.0,2151476736.0,0.20616067561466778,1.128
PLX,1.615,-0.014999999999999902,-0.9202453987730002,80943.0,118918264.0,0.041935522077484196,0.672
PLXS,165.8589,-1.6611000000000047,-0.9915830945558767,19643.0,4493515776.0,0.6244750681321382,0.875
PLYA,10.27,0.07000000000000028,0.6862745098039245,132830.0,1248369920.0,0.3878378818120456,1.608
PLYM,18.55,0.08000000000000185,0.4331348132106218,58408.0,851064704.0,-0.18173801611680143,1.407
PM,132.18,1.700000000000017,1.302881667688548,1132547.0,205517406208.0,0.5040016639852325,0.56
PMAX,2.975,0.17500000000000027,6.25000000000001,6444.0,43507588.0,,
PMCB,1.6718,-0.018199999999999994,-1.0769230769230764,7743.0,12837819.0,-0.2699563121371925,-0.203
PMD,2.35,-0.02499999999999991,-1.0526315789473648,90337.0,13851980.0,-0.25989872597279784,0.674
PMEC,0.7743,-0.035800000000000054,-4.4192075052462725,4792.0,29520962.0,-0.689036154118748,
PMF,9.56,0.009999999999999787,0.1047120418848145,48307.0,250988256.0,0.020277538567577087,0.633
PML,8.7509,-0.04910000000000103,-0.5579545454545571,82141.0,581208512.0,0.06329292287868289,0.66
PMM,6.335,-0.04999999999999982,-0.7830853563038344,73708.0,289759744.0,0.13450233570478987,0.617
PMN,0.9205,-0.057499999999999996,-5.879345603271983,49081.0,30090408.0,-0.22647064185884738,0.614
PMNT,1.14,-0.10000000000000009,-8.064516129032265,37380.0,18254706.0,-0.7807692254788775,
PMO,10.668,-0.04200000000000159,-0.39215686274511286,53942.0,331344896.0,0.11561965999069304,0.623
PMTS,32.82,-0.28000000000000114,-0.8459214501510609,11427.0,366251520.0,0.8711515382972532,1.205
PMVP,1.59,-0.08999999999999986,-5.357142857142849,89583.0,82277888.0,-0.2995594507760157,1.484
PMX,7.905,-0.01499999999999968,-0.18939393939393537,36088.0,264248352.0,0.04287602762183064,
PNBK,2.3,0.09999999999999964,4.545454545454529,2450.0,9144961.0,-0.4854585994918644,0.302
PNC,209.47,1.5500000000000114,0.7454790303963118,601451.0,83114139648.0,0.5106735589820519,1.121
PNF,7.91,-0.040000000000000036,-0.5031446540880508,29058.0,62235880.0,0.05269533231620525,0.786
PNFP,125.23,0.730000000000004,0.5863453815261076,66592.0,9673416704.0,0.6013836322380399,1.037
PNFPP,24.9,-0.030000000000001137,-0.12033694344164114,4076.0,,0.07885613955114665,1.037
PNI,7.58,0.0,0.0,68664.0,84964216.0,0.031292520007860355,0.782
PNNT,6.7613,-0.01869999999999994,-0.27581120943952714,209736.0,441486528.0,0.20258203431845248,1.57
PNR,108.39,-0.37000000000000455,-0.34019860242736716,252529.0,17909389312.0,0.6768743876329385,1.189
PNRG,216.35,9.549999999999983,4.61798839458413,4262.0,371581120.0,1.0604762486049106,0.502
PNST,0.6698,0.03939999999999999,6.249999999999998,19875.0,26850808.0,-0.9371669800104134,-0.193
PNTG,30.135,-0.8549999999999969,-2.7589545014520716,63283.0,1035089024.0,1.224806205916766,2.021
PNW,92.55,0.45999999999999375,0.4995113475947374,196858.0,10522935296.0,0.23696877077319867,0.518
POAI,0.7165,-0.026799999999999935,-3.6055428494551243,23399.0,4776898.0,-0.7825493269577529,1.145
POCI,5.074,0.25399999999999956,5.269709543568455,1826.0,32220762.0,-0.17361563646928327,0.211
PODC,2.33,0.2400000000000002,11.483253588516758,113142.0,56941004.0,0.21354165405500652,
POWWP,0.0,,,,,-0.21230053727839815,
PPBI,27.78,0.08999999999999986,0.32502708559046534,71844.0,2679119872.0,0.10413357929741342,1.183
PPBT,4.1621,-0.6529000000000007,-13.559709241952248,750327.0,7916355.0,-0.8055093498855547,0.384
PPC,51.31,-0.11999999999999744,-0.23332685203188305,166090.0,12166781952.0,0.9347662325650573,0.816
PPG,124.52,-2.3100000000000023,-1.821335646140505,1078449.0,28888639488.0,-0.12709427289968347,1.254
PPIH,17.14,0.3000000000000007,1.7814726840855148,33998.0,136740352.0,1.6409861316058847,0.277
PPL,34.085,0.06499999999999773,0.19106407995296215,706231.0,25153705984.0,0.35786271954652693,0.834
PPSI,5.84,-0.2400000000000002,-3.947368421052635,94814.0,64313000.0,-0.0565427950560846,0.652
PPT,3.615,0.0050000000000003375,0.13850415512466308,217590.0,345586784.0,0.03879310049521183,0.369
PPTA,10.89,0.10000000000000142,0.926784059314193,453745.0,764109952.0,2.4245283379593783,
PPYA,11.13,0.0,0.0,1.0,106902536.0,0.034386605733142436,-0.019
PPYAW,0.0107,0.0,0.0,3025.0,,,-0.019
PR,15.45,0.29999999999999893,1.9801980198019733,1771341.0,12411973632.0,0.19767443923578895,4.351
PRA,17.06,0.3099999999999987,1.8507462686567087,53600.0,872726464.0,0.3265940840896048,0.255
PRAA,20.45,-0.3100000000000023,-1.4932562620424,32121.0,806276032.0,-0.004381701488623325,1.501
PRAX,69.8,-4.400000000000006,-5.929919137466315,55161.0,1300918528.0,2.947963905369618,2.687
PRCH,4.98,-0.17999999999999972,-3.48837209302325,1080891.0,504130368.0,2.0000000718128264,1.967
PRCT,96.09,-3.3599999999999994,-3.378582202111613,198754.0,5199074304.0,1.4644778712835689,1.005
PRDO,27.29,-0.07000000000000028,-0.2558479532163753,76746.0,1793400576.0,,1.038
PRFX,4.64,1.9599999999999995,73.13432835820893,30885216.0,2740458.0,-0.6916996222494852,0.555
PRG,48.18,0.3100000000000023,0.6475872153749787,88186.0,2001561088.0,0.7320789503710433,2.092
PRGO,28.59,-0.3200000000000003,-1.106883431338638,218421.0,3900476416.0,-0.07505660647935775,0.484
PRGS,69.38,-0.39000000000000057,-0.5589795040848511,357830.0,2976748800.0,0.2760713374362554,0.92
PRI,297.81,-0.06999999999999318,-0.0234993957298218,54521.0,9938336768.0,0.42015907565010635,1.083
PRIF,7.45,-1.1785710000000007,-13.658936108887563,5928.0,,0.0,
PRIM,84.71,-0.20000000000000284,-0.23554351666470716,172276.0,4550036480.0,1.7378656816726683,1.063
PRK,190.91,-1.210000000000008,-0.629814699146371,13537.0,3084914688.0,0.6002514566515464,0.688
PRKS,59.6,0.21999999999999886,0.37049511620073905,89122.0,3278208512.0,0.22006141936104562,2.006
PRLB,41.93,-0.259999999999998,-0.6162597771983835,41942.0,1027708480.0,0.15319030806722428,1.319
PROK,0.0,,,,,0.18154766445223577,
PROP,8.05,-0.25,-3.012048192771084,29197.0,184547872.0,-0.4633333206176758,1.92
PROV,16.39,0.129999999999999,0.7995079950799446,3282.0,110845568.0,0.5102053907661809,0.375
PRPH,0.6929,-0.017100000000000004,-2.408450704225353,549729.0,16542295.0,-0.8556458386522199,-0.095
PRPL,0.9815,-0.01319999999999999,-1.327033276364732,176758.0,105529904.0,0.10529281184102636,2.082
PRPO,5.884,-0.06599999999999984,-1.1092436974789888,3678.0,8722029.0,-0.07918623670331348,1.424
PRQR,3.515,0.04499999999999993,1.296829971181554,328330.0,372263104.0,0.879679195690463,0.253
PRSO,0.8967,-0.02069999999999994,-2.256376716808365,25663.0,3472883.0,-0.8879124969244003,1.125
PRT,3.84,0.029999999999999805,0.7874015748031444,20433.0,46716288.0,-0.20661161299424563,0.947
PRTA,14.2,-0.33000000000000007,-2.2711631108052313,203581.0,764083520.0,-0.5986433188080851,0.158
PRTC,21.0431,0.2331000000000003,1.120134550696782,664.0,503816000.0,0.10173298098313534,0.989
PRTG,4.09,-0.11000000000000032,-2.6190476190476266,3362.0,4585135.0,-0.835080633935025,99.478
PRTH,9.68,0.25,2.651113467656416,111497.0,747275712.0,2.2483222292681044,1.008
PRTS,0.9239,-0.08609999999999995,-8.524752475247519,642723.0,49533604.0,-0.7121806862236251,2.057
PRU,127.335,1.434999999999988,1.1397934868943511,473011.0,45322473472.0,0.35754232749038883,1.282
PRVA,21.2432,-0.7567999999999984,-3.4399999999999924,88378.0,2549205248.0,0.01642108563913383,0.761
PRZO,1.634,0.03399999999999981,2.124999999999988,2294954.0,18239524.0,1.2569060709802429,
PSA,333.235,-1.375,-0.4109261528346433,134981.0,58377105408.0,0.2909465165072822,0.69
PSBD,15.63,-0.10999999999999943,-0.6988564167725504,17654.0,510266368.0,0.054536873497987665,
PSEC,4.46,-0.1200000000000001,-2.6200873362445436,1694202.0,1945345024.0,-0.10123380629241209,0.996
PSF,20.46,0.07000000000000028,0.34330554193232116,22391.0,246096960.0,0.11177740099889588,
PSFE,19.8517,0.23170000000000002,1.1809378185524975,97773.0,1206447360.0,0.919893572161417,1.924
PSHG,1.83,-0.08999999999999986,-4.687499999999993,17618.0,22750926.0,-0.1605504647357606,0.196
PSIG,0.61,-0.03600000000000003,-5.572755417956661,19566.0,14812569.0,,-0.111
PSMT,89.81,-1.3100000000000023,-1.4376646180860428,31053.0,2755972352.0,0.32047347162758705,0.863
PSN,99.69,0.6400000000000006,0.6461383139828376,347998.0,10586081280.0,0.5581432190476339,0.796
PSNL,3.89,-0.10000000000000009,-2.506265664160403,168110.0,274821088.0,1.493589902300342,1.945
PSNY,1.075,0.02499999999999991,2.3809523809523725,1373341.0,2268626176.0,-0.4976635537446143,2.294
PSNYW,0.1473,0.0020999999999999908,1.4462809917355308,18851.0,2220400128.0,-0.3581699010303163,2.294
PSO,15.89,0.15000000000000036,0.9529860228716668,170837.0,10552389632.0,0.3715776358207245,0.274
PZG,0.3784,-0.011399999999999966,-2.92457670600307,28297.0,25015494.0,-0.009424087282420616,1.89
PZZA,49.725,1.7049999999999983,3.5506039150353983,384838.0,1623103488.0,-0.28039074425242144,1.19
Q,0.0,,,,,,
QBTS,3.2903,0.3202999999999996,10.78451178451177,14219985.0,737076544.0,2.3885683203957697,0.946
QCOM,161.48,-1.0100000000000193,-0.6215767124130834,2704083.0,179404292096.0,0.23502864801177104,1.286
QCRH,91.4942,0.384200000000007,0.4216880693667073,35908.0,1543406592.0,0.736462403583687,0.938
QLGN,4.63,-0.1200000000000001,-2.5263157894736867,60665.0,3409675.0,-0.8706703851086149,0.135
QLYS,157.9491,-0.9009000000000071,-0.5671388101983048,49584.0,5779436544.0,-0.14525081217403527,0.468
QMCO,12.725,0.07499999999999929,0.5928853754940655,450218.0,61696908.0,1.3564815105070624,2.764
QMMM,0.838,-0.009000000000000008,-1.062573789846518,260269.0,14418879.0,,
QNCX,1.73,-0.27,-13.5,454813.0,76122768.0,0.779835405330593,0.712
QNRX,0.7705,-0.03939999999999999,-4.864798123225088,230641.0,3890809.0,-0.843394310499295,1.886
QNST,22.11,-0.3500000000000014,-1.5583259127337552,34084.0,1243974912.0,0.7382075586635274,1.093
QNTM,4.1,-0.1800000000000006,-4.205607476635528,136322.0,7869540.0,-0.9375476038181604,
QOMOU,11.31,0.0,0.0,,,0.05307268721097851,
QQQX,27.0696,0.06960000000000122,0.25777777777778227,77207.0,1321721856.0,0.26884556171648555,
QRHC,6.97,0.0,0.0,18224.0,143496272.0,0.002877695176315175,0.662
QRTEA,0.3874,-0.0043999999999999595,-1.1230219499744665,391538.0,181039776.0,-0.5388095078777829,2.612
QRTEB,3.8,0.31999999999999984,9.19540229885057,6711.0,199932432.0,-0.36348407271982575,2.612
QRTEP,38.4,0.10000000000000142,0.2610966057441291,18650.0,,0.4192761012723084,2.612
QRVO,69.05,-1.0300000000000011,-1.4697488584474903,318159.0,6527069184.0,-0.2889506475361165,1.487
QS,5.115,0.21499999999999986,4.387755102040813,25141797.0,2621289216.0,-0.2477941724049576,4.601
QSG,2.88,-0.20000000000000018,-6.493506493506499,27193.0,147205440.0,0.47271538908600935,
QSI,1.195,-0.04499999999999993,-3.6290322580645102,2388562.0,170542032.0,-0.2460567673871069,2.928
QSIAW,0.24,-0.020000000000000018,-7.692307692307699,5317.0,,,2.928
QSR,69.83,-1.2800000000000011,-1.8000281254394617,502373.0,31462885376.0,-0.013419700825330248,0.962
QTI,0.51,0.01200000000000001,2.40963855421687,31167.0,11131005.0,-0.9532110084117578,-0.104
QTRX,11.87,-0.9000000000000004,-7.047768206734537,76810.0,455558720.0,-0.4970339112842057,1.362
QTTB,23.76,-0.6899999999999977,-2.822085889570543,41516.0,289413440.0,1.4220182683549973,
QTWO,110.57,0.3999999999999915,0.3630752473450045,278281.0,6678538752.0,1.955626841641729,1.584
QUAD,9.025,0.745000000000001,8.997584541062814,263053.0,470373056.0,0.9774366891124048,1.586
QUBT,7.34,0.33000000000000007,4.707560627674751,11570339.0,867720128.0,7.155555941146107,1.634
QUIK,7.2562,-0.6738,-8.496847414880202,153553.0,106717656.0,-0.3224836777884444,1.568
QURE,6.52,0.22999999999999954,3.6565977742448257,598612.0,317805024.0,-0.0312035717016065,0.902
QXO,17.15,-0.2900000000000027,-1.662844036697263,1084793.0,7021724672.0,-0.7387579079757767,
R,165.47,-0.8000000000000114,-0.4811451253984551,29897.0,6997759488.0,0.5693739258190693,1.272
RA,13.61,0.009999999999999787,0.07352941176470432,116986.0,752370304.0,0.07165353236842016,
RACE,446.25,0.5199999999999818,0.11666255356381258,166103.0,79949258752.0,0.23981844362541963,0.992
RAIL,10.16,0.13000000000000078,1.2961116650049929,64036.0,191963040.0,3.4173913295868443,2.007
PSQH,4.835,0.08499999999999996,1.7894736842105254,8151464.0,168075232.0,-0.16204505127734922,0.337
PSTG,64.01,-1.3399999999999892,-2.05049732211169,2791999.0,20975564800.0,0.9640994733517236,1.103
PSTL,13.9425,-0.037499999999999645,-0.2682403433476369,24460.0,411998080.0,0.021898895430216038,0.664
PSTV,1.35,0.030000000000000027,2.2727272727272747,45721.0,7960045.0,-0.2894736627462495,0.69
PSTX,9.33,-0.08000000000000007,-0.8501594048884173,393430.0,909364352.0,2.120401302323608,0.536
PSX,129.735,-0.8649999999999807,-0.6623277182235687,1078685.0,53579128832.0,0.04920908071714293,1.319
PT,0.93,-0.009999999999999898,-1.0638297872340319,6438.0,14738826.0,-0.1467890103912219,
PTA,20.33,0.05999999999999872,0.29600394671928326,78101.0,1123710208.0,0.12072770715236836,
PTLO,0.0,,,,,-0.31909381309797924,
PTMN,16.6572,-0.00280000000000058,-0.01680672268907911,32747.0,153269888.0,0.12635429440494106,0.975
PTN,0.9301,-0.06789999999999996,-6.803607214428855,543148.0,18181782.0,-0.6058898029278409,0.94
PTON,9.435,-0.10499999999999865,-1.1006289308175958,3689180.0,3599065856.0,0.599152587645699,1.927
PTPI,0.3263,-0.011300000000000032,-3.347156398104275,169048.0,3267861.0,-0.7600735354766404,2.283
PTSI,19.72,0.6499999999999986,3.4084950183534275,25458.0,429550880.0,-0.044444453414926144,1.153
PTVE,14.6,-0.08999999999999986,-0.6126616746085763,130143.0,2617648896.0,0.2539007252523247,1.295
PTY,14.8099,-9.999999999976694e-05,-0.0006752194463184803,228385.0,2409778176.0,0.16153986829060138,1.015
PUBM,16.28,-0.6600000000000001,-3.8961038961038965,99374.0,777641920.0,-0.046279966157131563,1.391
PUK,16.75,0.3299999999999983,2.0097442143727053,390364.0,22262927360.0,-0.199867632019931,1.22
PULM,5.65,-0.2599999999999998,-4.399323181049065,62306.0,20635382.0,1.8179549989416832,0.988
PUMP,8.235,-0.005000000000000782,-0.060679611650494916,270298.0,847628544.0,-0.06207290351585407,2.052
PVBC,11.54,0.049999999999998934,0.43516100957353293,7140.0,204604192.0,0.1811667780100088,0.457
PVH,112.98,0.12000000000000455,0.10632642211589982,980721.0,6305876992.0,0.08864182760785821,2.115
PVL,1.5492,0.018299999999999983,1.1953752694493425,6029.0,51123600.0,-0.15947205640829187,0.854
PW,2.45,0.25,11.363636363636363,1094722.0,8304667.0,3.375000066523041,1.306
PWM,1.11,-0.029999999999999805,-2.6315789473684044,54173.0,19448532.0,-0.483720946479578,
PWOD,33.73,0.00999999999999801,0.029655990510077137,10788.0,254812944.0,0.7576965296190409,0.456
PWP,25.98,0.629999999999999,2.4852071005917122,141205.0,2330569728.0,1.2251623497554136,1.487
PWR,338.6905,5.030499999999961,1.5076724809686388,361435.0,49994780672.0,0.7904754253105323,1.009
PWUP,11.495,0.0649999999999995,0.5686789151356038,44.0,89260280.0,0.05749770069734035,0.023
PWUPU,11.44,-0.009999999999999787,-0.08733624454148287,200.0,,0.05147053860772492,0.023
PWUPW,0.0195,-0.00030000000000000165,-1.5151515151515234,150.0,,,0.023
PX,13.965,0.0649999999999995,0.46762589928057197,132884.0,1558815232.0,0.4712508375612868,0.67
PXDT,0.5799,0.048899999999999944,9.209039548022588,1742804.0,8622591.0,-0.9242950342202255,
PXLW,0.762,-0.040100000000000025,-4.999376636329638,180052.0,44911064.0,-0.28113201372391394,1.614
PXS,3.695,-0.015000000000000124,-0.4043126684636152,6740.0,39540564.0,-0.09878048312444182,0.046
PXSAW,0.2872,-0.011399999999999966,-3.8178164768921525,203.0,,,0.046
PYCR,18.97,0.17999999999999972,0.9579563597658315,276178.0,3408131328.0,-0.11313698669225254,0.42
PYN,6.0109,-0.014100000000000001,-0.23402489626556017,9306.0,34544644.0,0.08600981837564406,0.851
PYPD,2.9872,-0.0028000000000001357,-0.09364548494983731,8760.0,20323356.0,-0.4025599956512451,1.316
PYPL,89.3761,0.04609999999999559,0.05160640322399596,4508814.0,89603112960.0,0.5430956743491897,1.436
PYXS,1.685,-0.11499999999999999,-6.388888888888888,1113166.0,100199704.0,0.02743899846169133,1.276
PZC,7.17,0.0,0.0,46284.0,161238960.0,0.05604736213603818,0.603
RAMP,31.125,-0.5450000000000017,-1.7208714872118775,58698.0,2031351296.0,-0.07968656768606237,0.955
RAND,16.4799,0.02990000000000137,0.18176291793313903,4171.0,42534952.0,,0.368
RBBN,3.8875,-0.022499999999999964,-0.5754475703324798,116691.0,681805312.0,0.7997684690779394,1.086
RBC,336.21,-3.5,-1.0302905419328252,17223.0,10560153600.0,0.28187430616084375,1.517
RBCAA,76.34,0.3100000000000023,0.40773378929370285,3941.0,1484492288.0,0.6244272984950724,0.531
RBKB,9.785,0.10500000000000043,1.0847107438016572,235.0,108492168.0,0.5681090074236823,0.746
RBLX,57.6899,3.1499000000000024,5.775394206087279,12663175.0,37857497088.0,0.4184878790732471,1.561
RBOT,15.5823,-0.787700000000001,-4.8118509468540065,49565.0,92063656.0,0.8353710961413819,1.032
RBRK,54.17,1.5500000000000043,2.945648042569373,1148543.0,9840142336.0,0.46405400456608953,
RC,7.3083,0.1283000000000003,1.7869080779944333,540618.0,1238325632.0,-0.20859266725463022,1.482
RCAT,9.5,1.1099999999999994,13.23003575685339,4130437.0,716921280.0,10.12412214011112,-0.384
RCB,24.23,-0.05000000000000071,-0.2059308072487673,1171.0,,0.07371355091204176,
RCEL,12.62,-0.23000000000000043,-1.7898832684824937,29860.0,330866112.0,0.0447019838794303,1.543
RCFA,11.45,-0.05000000000000071,-0.4347826086956583,1099.0,120542160.0,0.03287676864130671,-0.017
RCG,2.6778,0.037799999999999834,1.4318181818181754,10224.0,18786882.0,0.5891987190484764,0.617
RCI,36.14,0.10999999999999943,0.3053011379406035,120308.0,19556186112.0,-0.16411284455952468,0.612
RCKT,13.34,-0.2400000000000002,-1.767304860088367,230511.0,1216035840.0,-0.472935581427473,1.089
RCKTW,0.0298,-0.0051,-14.613180515759314,31500.0,,,
RCKY,21.64,-0.8299999999999983,-3.6938139741877984,22639.0,161300448.0,-0.26017096103766024,2.132
RCL,253.2299,3.4898999999999774,1.3974133098422268,867116.0,68087193600.0,1.2208565747661537,2.6
RCM,14.31,0.0,0.0,13727269.0,6044457984.0,0.3020928769465066,0.842
RCMT,24.57,0.5700000000000003,2.375000000000001,18712.0,186659024.0,-0.07142855083307743,0.637
RCON,2.28,0.009999999999999787,0.4405286343612241,5330.0,63812640.0,-0.5476190498716798,2.425
RCS,7.9432,-0.006800000000000139,-0.0855345911949703,31000.0,366801088.0,0.5402105576938511,1.026
RCUS,17.55,0.4499999999999993,2.631578947368417,237105.0,1606028544.0,0.11997441937544862,0.89
RDACU,10.13,0.02000000000000135,0.19782393669635362,11200.0,,,
RDCM,12.3301,-0.06990000000000052,-0.563709677419359,49052.0,195825424.0,0.5355044171274213,0.859
RDDT,155.15,0.9200000000000159,0.5965117033002761,1895159.0,27240925184.0,2.3728259542713994,
RDFN,9.6,-0.030000000000001137,-0.3115264797507906,1942973.0,1190208000.0,0.2749004135438214,2.696
RDHL,7.265,-0.40500000000000025,-5.280312907431555,19596.0,9303123.0,-0.827023812702724,3.671
RDI,1.59,0.030000000000000027,1.9230769230769247,5728.0,44359252.0,-0.1358695627526435,1.616
RDIB,6.54,-0.11000000000000032,-1.6541353383458695,1667.0,42866824.0,-0.5007633762282925,1.616
RDN,34.71,-0.21999999999999886,-0.6298310907529312,134111.0,5169463808.0,0.3574501172754617,1.041
RDNT,78.825,-2.0349999999999966,-2.516695523126387,152288.0,5835154944.0,1.219797259197358,1.751
RDUS,19.635,-0.9649999999999999,-4.684466019417475,56896.0,550555584.0,-0.20419629267414804,1.544
RDVT,36.656,-1.524000000000001,-3.991618648507074,28830.0,505548544.0,0.8173524090891167,1.456
RDW,13.71,0.5300000000000011,4.021244309559948,295318.0,912275712.0,3.931654740734801,1.936
RDWR,23.86,0.019999999999999574,0.08389261744966264,27422.0,1001998336.0,0.48845911343155324,0.976
RDY,14.46,0.26000000000000156,1.8309859154929689,356316.0,12177387520.0,0.042498868800291634,0.328
RDZN,1.5013,0.19130000000000003,14.603053435114505,239586.0,102750168.0,-0.48051905785230736,
RSVR,9.52,-0.05000000000000071,-0.5224660397074264,4928.0,620919168.0,0.5866667429606119,0.893
RSVRW,1.4499,0.07989999999999986,5.832116788321158,592.0,,0.15992002487182616,0.893
RTC,9.08,-0.0600000000000005,-0.6564551422319529,15744.0,187199632.0,0.08742509088458714,
RTO,26.09,-0.010000000000001563,-0.03831417624521671,300372.0,13105215488.0,-0.01187276281802198,0.523
